date,session_key,pressure,rainfall,track_temperature,wind_speed,meeting_key,wind_direction,air_temperature,humidity
2023-07-29T10:56:18.697000+00:00,9286,961.7,0,24.1,2.2,1216,131,17.0,89.0
2023-07-29T10:57:18.697000+00:00,9286,961.7,0,25.1,1.3,1216,121,17.1,90.0
2023-07-29T10:58:18.696000+00:00,9286,961.7,0,25.4,2.0,1216,143,17.3,90.0
2023-07-29T10:59:18.696000+00:00,9286,961.7,0,25.7,2.0,1216,144,17.4,88.0
2023-07-29T11:00:18.695000+00:00,9286,961.5,0,25.7,2.7,1216,138,17.5,87.0
2023-07-29T11:01:18.694000+00:00,9286,961.7,0,25.1,1.7,1216,139,17.6,88.0
2023-07-29T11:02:18.694000+00:00,9286,961.7,0,24.9,1.2,1216,145,17.6,86.0
2023-07-29T11:03:18.693000+00:00,9286,961.7,0,25.2,0.8,1216,109,17.7,88.0
2023-07-29T11:04:18.708000+00:00,9286,961.7,0,25.3,1.5,1216,134,17.9,87.0
2023-07-29T11:05:18.692000+00:00,9286,961.7,0,25.9,1.5,1216,143,17.9,87.0
2023-07-29T11:06:18.691000+00:00,9286,961.7,0,26.0,2.4,1216,151,18.0,87.0
2023-07-29T11:07:18.706000+00:00,9286,961.7,0,26.0,2.0,1216,116,18.0,87.0
2023-07-29T11:08:18.705000+00:00,9286,961.7,0,26.2,2.2,1216,141,18.0,86.0
2023-07-29T11:09:18.705000+00:00,9286,961.7,0,26.2,1.8,1216,134,18.0,86.0
2023-07-29T11:10:18.688000+00:00,9286,961.7,0,26.2,2.2,1216,112,18.0,87.0
2023-07-29T11:11:18.703000+00:00,9286,961.7,0,26.6,2.0,1216,127,18.1,85.0
2023-07-29T11:12:18.703000+00:00,9286,961.7,0,26.6,2.0,1216,158,18.2,85.0
2023-07-29T11:13:18.702000+00:00,9286,961.7,0,26.5,1.7,1216,128,18.3,85.0
2023-07-29T11:14:18.701000+00:00,9286,961.7,0,26.6,1.6,1216,119,18.2,88.0
2023-07-29T11:15:18.701000+00:00,9286,961.7,0,26.8,2.0,1216,176,18.4,86.0
2023-07-29T11:16:18.700000+00:00,9286,961.7,0,26.9,1.5,1216,130,18.4,85.0
2023-07-29T11:17:18.699000+00:00,9286,961.7,0,27.0,2.0,1216,135,18.4,87.0
2023-07-29T11:18:18.699000+00:00,9286,961.7,0,27.3,1.7,1216,148,18.4,85.0
2023-07-29T11:19:18.714000+00:00,9286,961.7,0,26.6,2.0,1216,100,18.4,84.0
2023-07-29T11:20:18.713000+00:00,9286,961.7,0,25.9,2.7,1216,113,18.5,84.0
2023-07-29T11:21:18.712000+00:00,9286,961.7,0,25.7,2.2,1216,162,18.3,85.0
2023-07-29T11:22:18.712000+00:00,9286,961.7,0,25.5,2.0,1216,135,18.4,84.0
2023-07-29T11:23:18.711000+00:00,9286,961.7,0,25.3,2.0,1216,144,18.4,86.0
2023-07-29T11:24:18.710000+00:00,9286,961.7,0,25.3,2.5,1216,141,18.4,85.0
2023-07-29T11:25:18.710000+00:00,9286,961.7,0,25.8,2.5,1216,161,18.4,85.0
2023-07-29T11:26:18.709000+00:00,9286,961.5,0,24.9,1.7,1216,146,18.3,83.0
2023-07-29T11:27:18.708000+00:00,9286,961.7,0,24.9,1.3,1216,154,18.4,86.0
2023-08-26T12:48:41.175000+00:00,9145,1009.4,1,19.9,1.6,1217,214,16.2,86.0
2023-08-26T12:49:41.174000+00:00,9145,1009.5,1,20.1,1.7,1217,202,16.4,86.0
2023-08-26T12:50:41.173000+00:00,9145,1009.4,0,20.1,1.2,1217,200,16.4,87.0
2023-08-26T12:51:41.173000+00:00,9145,1009.5,0,21.7,1.0,1217,213,16.6,86.0
2023-08-26T12:52:41.172000+00:00,9145,1009.4,0,22.4,1.2,1217,210,16.8,88.0
2023-08-26T12:53:41.156000+00:00,9145,1009.4,0,22.6,1.1,1217,203,16.8,86.0
2023-08-26T12:54:41.171000+00:00,9145,1009.4,0,22.9,1.3,1217,198,16.9,87.0
2023-08-26T12:55:41.170000+00:00,9145,1009.5,0,22.9,1.2,1217,210,16.9,86.0
2023-08-26T12:56:41.169000+00:00,9145,1009.4,0,22.2,1.3,1217,206,17.0,85.0
2023-08-26T12:57:41.184000+00:00,9145,1009.5,0,21.9,1.7,1217,228,17.1,82.0
2023-08-26T12:58:41.183000+00:00,9145,1009.4,0,21.9,1.2,1217,217,17.1,83.0
2023-08-26T12:59:41.167000+00:00,9145,1009.5,0,21.9,1.6,1217,222,17.0,81.0
2023-08-26T13:00:41.166000+00:00,9145,1009.5,0,22.1,1.0,1217,230,17.1,82.0
2023-08-26T13:01:41.166000+00:00,9145,1009.4,0,22.4,1.7,1217,172,17.3,82.0
2023-08-26T13:02:41.181000+00:00,9145,1009.4,0,23.3,1.6,1217,188,17.4,82.0
2023-08-26T13:03:41.180000+00:00,9145,1009.5,0,24.0,1.7,1217,203,17.5,80.0
2023-08-26T13:04:41.179000+00:00,9145,1009.4,0,24.4,2.2,1217,186,17.7,80.0
2023-08-26T13:05:41.179000+00:00,9145,1009.4,0,24.4,2.7,1217,201,17.8,81.0
2023-08-26T13:06:41.178000+00:00,9145,1009.2,0,24.4,3.2,1217,188,17.9,80.0
2023-08-26T13:07:41.177000+00:00,9145,1009.4,0,23.0,2.2,1217,198,18.1,80.0
2023-08-26T13:08:41.177000+00:00,9145,1009.5,0,22.5,3.0,1217,203,18.1,80.0
2023-08-26T13:09:41.176000+00:00,9145,1009.5,0,22.5,2.5,1217,199,18.1,80.0
2023-08-26T13:10:41.191000+00:00,9145,1009.2,0,22.1,3.2,1217,211,18.1,77.0
2023-08-26T13:11:41.221000+00:00,9145,1009.5,0,21.8,3.0,1217,202,18.1,78.0
2023-08-26T13:12:41.236000+00:00,9145,1009.4,0,21.5,3.2,1217,198,18.2,76.0
2023-08-26T13:13:41.220000+00:00,9145,1009.5,0,21.0,3.7,1217,196,18.2,75.0
2023-08-26T13:14:41.251000+00:00,9145,1009.5,0,20.9,3.0,1217,202,18.1,77.0
2023-08-26T13:15:41.250000+00:00,9145,1009.5,0,20.7,3.2,1217,193,18.1,76.0
2023-08-26T13:16:41.249000+00:00,9145,1009.5,0,20.6,2.9,1217,203,18.1,75.0
2023-08-26T13:17:41.280000+00:00,9145,1009.5,1,20.5,3.2,1217,187,18.0,74.0
2023-08-26T13:18:41.279000+00:00,9145,1009.5,1,20.3,3.4,1217,206,17.9,76.0
2023-08-26T13:19:41.279000+00:00,9145,1009.5,1,20.0,3.2,1217,189,17.8,78.0
2023-08-26T13:20:41.278000+00:00,9145,1009.5,1,19.6,2.7,1217,190,17.6,80.0
2023-08-26T13:21:41.277000+00:00,9145,1009.5,1,19.2,3.5,1217,195,17.5,81.0
2023-08-26T13:22:41.292000+00:00,9145,1009.5,1,19.1,3.0,1217,194,17.2,80.0
2023-08-26T13:23:41.291000+00:00,9145,1009.5,1,19.1,2.5,1217,198,17.1,82.0
2023-08-26T13:24:41.306000+00:00,9145,1009.5,1,18.9,2.7,1217,208,17.0,82.0
2023-08-26T13:25:41.321000+00:00,9145,1009.5,1,18.8,2.5,1217,203,16.8,82.0
2023-08-26T13:26:41.321000+00:00,9145,1009.5,1,18.8,2.2,1217,172,16.7,83.0
2023-08-26T13:27:41.320000+00:00,9145,1009.5,1,19.2,1.8,1217,189,16.7,83.0
2023-08-26T13:28:41.319000+00:00,9145,1009.5,1,19.2,1.6,1217,195,16.6,82.0
2023-08-26T13:29:41.319000+00:00,9145,1009.5,0,19.4,2.7,1217,183,16.6,84.0
2023-08-26T13:30:41.349000+00:00,9145,1009.4,0,19.8,3.0,1217,170,16.7,85.0
2023-08-26T13:31:41.317000+00:00,9145,1009.4,0,19.9,2.9,1217,186,16.9,85.0
2023-08-26T13:32:41.317000+00:00,9145,1009.5,0,21.1,2.5,1217,133,17.1,85.0
2023-08-26T13:33:41.331000+00:00,9145,1009.4,0,21.9,2.4,1217,151,17.3,84.0
2023-08-26T13:34:41.346000+00:00,9145,1009.4,0,22.5,2.0,1217,157,17.5,84.0
2023-08-26T13:35:41.361000+00:00,9145,1009.5,1,22.9,2.2,1217,178,17.7,82.0
2023-08-26T13:36:41.392000+00:00,9145,1009.5,0,23.1,2.0,1217,137,17.8,80.0
2023-08-26T13:37:41.407000+00:00,9145,1009.4,0,23.1,2.0,1217,160,17.9,81.0
2023-08-26T13:38:41.406000+00:00,9145,1009.4,0,23.3,2.0,1217,182,18.0,80.0
2023-08-26T13:39:41.421000+00:00,9145,1009.4,0,23.4,2.0,1217,172,18.0,80.0
2023-08-26T13:40:41.436000+00:00,9145,1009.4,0,23.3,2.0,1217,157,18.2,79.0
2023-08-26T13:41:41.435000+00:00,9145,1009.4,0,23.4,2.0,1217,176,18.3,80.0
2023-08-26T13:42:41.435000+00:00,9145,1009.4,0,23.4,2.2,1217,170,18.2,79.0
2023-08-26T13:43:41.450000+00:00,9145,1009.2,0,23.4,2.0,1217,192,18.2,79.0
2023-08-26T13:44:41.449000+00:00,9145,1009.2,0,23.4,2.5,1217,188,18.3,77.0
2023-08-26T13:45:41.448000+00:00,9145,1009.2,0,23.4,2.2,1217,183,18.3,78.0
2023-08-26T13:46:41.448000+00:00,9145,1009.4,0,23.3,1.7,1217,196,18.3,78.0
2023-08-26T13:47:41.447000+00:00,9145,1009.2,0,23.4,1.8,1217,201,18.2,77.0
2023-08-26T13:48:41.446000+00:00,9145,1009.4,0,23.4,2.0,1217,164,18.2,78.0
2023-08-26T13:49:41.461000+00:00,9145,1009.4,0,23.5,1.7,1217,173,18.3,78.0
2023-08-26T13:50:41.461000+00:00,9145,1009.4,0,23.6,1.6,1217,158,18.4,78.0
2023-08-26T13:51:41.444000+00:00,9145,1009.4,0,23.6,1.7,1217,171,18.4,77.0
2023-08-26T13:52:41.459000+00:00,9145,1009.4,0,23.9,2.2,1217,160,18.4,77.0
2023-08-26T13:53:41.443000+00:00,9145,1009.4,0,23.9,2.4,1217,183,18.5,78.0
2023-08-26T13:54:41.473000+00:00,9145,1009.4,0,23.8,2.0,1217,177,18.5,75.0
2023-08-26T13:55:41.473000+00:00,9145,1009.4,0,23.7,1.7,1217,184,18.4,75.0
2023-08-26T13:56:41.456000+00:00,9145,1009.4,0,23.6,1.8,1217,211,18.4,73.0
2023-08-26T13:57:41.456000+00:00,9145,1009.4,0,23.6,1.7,1217,197,18.4,74.0
2023-08-26T13:58:41.455000+00:00,9145,1009.4,0,23.5,1.8,1217,210,18.4,74.0
2023-08-26T13:59:41.454000+00:00,9145,1009.4,0,23.5,2.0,1217,199,18.5,73.0
2023-08-26T14:00:41.454000+00:00,9145,1009.4,0,23.7,2.7,1217,196,18.6,74.0
2023-08-26T14:01:41.453000+00:00,9145,1009.5,0,23.7,2.2,1217,204,18.7,73.0
2023-08-26T14:02:41.452000+00:00,9145,1009.4,0,23.6,2.5,1217,190,18.8,74.0
2023-08-26T14:03:41.467000+00:00,9145,1009.4,0,23.7,2.4,1217,202,18.8,72.0
2023-08-26T14:04:41.467000+00:00,9145,1009.4,0,23.7,2.5,1217,179,18.8,73.0
2023-08-26T14:05:41.466000+00:00,9145,1009.4,0,23.7,2.7,1217,199,18.8,72.0
2023-08-26T14:06:41.465000+00:00,9145,1009.4,0,23.6,2.5,1217,173,18.8,73.0
2023-08-26T14:07:41.464000+00:00,9145,1009.4,0,23.6,2.4,1217,197,18.8,72.0
2023-08-26T14:08:41.464000+00:00,9145,1009.4,0,23.8,3.2,1217,230,18.7,70.0
2023-08-26T14:09:41.463000+00:00,9145,1009.4,0,23.4,3.5,1217,222,18.7,73.0
2023-08-26T14:10:41.462000+00:00,9145,1009.4,0,22.5,2.4,1217,208,18.6,74.0
2023-08-26T14:11:41.462000+00:00,9145,1009.4,0,22.5,3.0,1217,202,18.5,73.0
2023-08-26T14:12:41.461000+00:00,9145,1009.4,0,22.7,2.2,1217,191,18.5,73.0
2023-08-26T14:13:41.460000+00:00,9145,1009.4,0,23.2,2.7,1217,190,18.5,73.0
2023-08-26T14:14:41.460000+00:00,9145,1009.4,0,23.3,2.9,1217,189,18.6,72.0
2023-08-26T14:15:41.490000+00:00,9145,1009.2,0,23.6,2.5,1217,219,18.6,73.0
2023-08-26T14:16:41.474000+00:00,9145,1009.4,0,23.7,2.5,1217,198,18.9,72.0
2023-08-26T14:17:41.504000+00:00,9145,1009.2,0,23.7,3.0,1217,185,18.9,70.0
2023-08-26T14:18:41.519000+00:00,9145,1009.2,0,23.6,2.2,1217,184,19.0,72.0
2023-08-26T14:19:41.534000+00:00,9145,1009.4,0,23.6,1.8,1217,218,19.0,71.0
2023-08-26T14:20:41.549000+00:00,9145,1009.4,0,23.6,2.4,1217,197,19.0,71.0
2023-08-26T14:21:41.564000+00:00,9145,1009.4,0,23.7,3.5,1217,199,18.8,71.0
2023-08-26T14:22:41.564000+00:00,9145,1009.4,0,23.1,3.4,1217,244,18.9,72.0
2023-08-26T14:23:41.563000+00:00,9145,1009.4,0,23.4,2.2,1217,184,18.8,72.0
2023-08-26T14:24:41.578000+00:00,9145,1009.2,0,23.8,1.7,1217,198,18.9,71.0
2023-08-26T14:25:41.561000+00:00,9145,1009.2,0,23.6,3.0,1217,176,18.9,69.0
2023-08-26T14:26:41.576000+00:00,9145,1009.2,0,23.6,2.5,1217,188,19.0,71.0
2023-08-26T14:27:41.591000+00:00,9145,1009.2,0,23.7,2.7,1217,204,19.1,71.0
2023-09-02T13:45:32.250000+00:00,9153,999.2,0,38.6,2.0,1218,12,28.0,42.0
2023-09-02T13:46:32.328000+00:00,9153,999.2,0,38.5,1.1,1218,321,27.9,42.0
2023-09-02T13:47:32.249000+00:00,9153,999.0,0,38.4,0.6,1218,0,28.0,42.0
2023-09-02T13:48:32.248000+00:00,9153,999.2,0,38.4,0.5,1218,281,28.1,42.0
2023-09-02T13:49:32.248000+00:00,9153,999.0,0,38.2,0.8,1218,210,28.2,42.0
2023-09-02T13:50:32.247000+00:00,9153,999.0,0,38.2,1.2,1218,145,28.2,41.0
2023-09-02T13:51:32.262000+00:00,9153,999.0,0,37.9,1.7,1218,139,28.1,42.0
2023-09-02T13:52:32.246000+00:00,9153,999.0,0,39.1,2.2,1218,157,28.0,42.0
2023-09-02T13:53:32.245000+00:00,9153,999.0,0,39.4,1.3,1218,140,28.0,42.0
2023-09-02T13:54:32.260000+00:00,9153,999.0,0,39.3,1.2,1218,146,28.0,43.0
2023-09-02T13:55:32.244000+00:00,9153,999.0,0,40.4,1.7,1218,164,28.0,43.0
2023-09-02T13:56:32.259000+00:00,9153,999.0,0,40.6,1.0,1218,291,28.1,42.0
2023-09-02T13:57:32.258000+00:00,9153,999.0,0,41.0,0.5,1218,156,28.2,41.0
2023-09-02T13:58:32.257000+00:00,9153,999.0,0,40.6,0.8,1218,141,28.3,40.0
2023-09-02T13:59:32.272000+00:00,9153,999.0,0,40.1,0.6,1218,156,28.4,40.0
2023-09-02T14:00:32.256000+00:00,9153,999.0,0,40.3,0.6,1218,36,28.4,40.0
2023-09-02T14:01:32.255000+00:00,9153,999.0,0,40.9,0.6,1218,320,28.3,40.0
2023-09-02T14:02:32.255000+00:00,9153,999.0,0,40.5,0.8,1218,289,28.2,40.0
2023-09-02T14:03:32.270000+00:00,9153,999.0,0,40.5,0.6,1218,81,28.2,40.0
2023-09-02T14:04:32.269000+00:00,9153,999.0,0,40.5,0.8,1218,0,28.2,40.0
2023-09-02T14:05:32.268000+00:00,9153,999.0,0,40.9,0.4,1218,175,28.2,39.0
2023-09-02T14:06:32.252000+00:00,9153,999.0,0,40.9,1.0,1218,177,28.3,40.0
2023-09-02T14:07:32.251000+00:00,9153,999.0,0,40.4,2.0,1218,161,28.3,40.0
2023-09-02T14:08:32.251000+00:00,9153,999.0,0,40.7,1.2,1218,172,28.2,40.0
2023-09-02T14:09:32.266000+00:00,9153,999.0,0,40.7,2.2,1218,172,28.2,41.0
2023-09-02T14:10:32.265000+00:00,9153,999.0,0,40.9,1.6,1218,191,28.4,40.0
2023-09-02T14:11:32.280000+00:00,9153,999.0,0,40.9,1.1,1218,49,28.3,41.0
2023-09-02T14:12:32.264000+00:00,9153,999.0,0,41.1,1.0,1218,247,28.3,39.0
2023-09-02T14:13:32.263000+00:00,9153,999.0,0,41.1,0.8,1218,185,28.2,40.0
2023-09-02T14:14:32.262000+00:00,9153,998.9,0,40.6,1.1,1218,157,28.2,40.0
2023-09-02T14:15:32.262000+00:00,9153,999.0,0,40.6,1.7,1218,149,28.2,40.0
2023-09-02T14:16:32.261000+00:00,9153,998.9,0,39.5,1.7,1218,176,28.2,40.0
2023-09-02T14:17:32.276000+00:00,9153,999.0,0,38.9,1.1,1218,178,28.1,41.0
2023-09-02T14:18:32.260000+00:00,9153,998.9,0,38.9,1.3,1218,153,28.1,42.0
2023-09-02T14:19:32.275000+00:00,9153,999.0,0,39.4,0.6,1218,151,28.2,42.0
2023-09-02T14:20:32.274000+00:00,9153,999.0,0,39.6,1.2,1218,154,28.2,42.0
2023-09-02T14:21:32.273000+00:00,9153,999.0,0,39.6,1.2,1218,158,28.3,41.0
2023-09-02T14:22:32.257000+00:00,9153,998.9,0,39.6,1.3,1218,147,28.4,41.0
2023-09-02T14:23:32.272000+00:00,9153,999.0,0,39.8,2.0,1218,153,28.4,40.0
2023-09-02T14:24:32.271000+00:00,9153,998.9,0,39.8,1.0,1218,136,28.4,40.0
2023-09-02T14:25:32.271000+00:00,9153,998.9,0,39.8,1.5,1218,173,28.4,40.0
2023-09-02T14:26:32.270000+00:00,9153,998.9,0,39.8,1.0,1218,162,28.4,41.0
2023-09-02T14:27:32.269000+00:00,9153,999.0,0,39.5,1.5,1218,149,28.4,41.0
2023-09-02T14:28:32.269000+00:00,9153,999.0,0,39.7,1.8,1218,147,28.4,41.0
2023-09-02T14:29:32.268000+00:00,9153,998.9,0,39.7,1.3,1218,147,28.3,41.0
2023-09-02T14:30:32.283000+00:00,9153,998.9,0,39.9,1.6,1218,165,28.3,41.0
2023-09-02T14:31:32.282000+00:00,9153,999.0,0,39.9,1.2,1218,157,28.3,41.0
2023-09-02T14:32:32.282000+00:00,9153,999.0,0,39.9,1.7,1218,142,28.3,41.0
2023-09-02T14:33:32.281000+00:00,9153,998.9,0,39.0,1.7,1218,145,28.3,41.0
2023-09-02T14:34:32.280000+00:00,9153,998.9,0,39.0,1.7,1218,147,28.4,42.0
2023-09-02T14:35:32.280000+00:00,9153,998.9,0,39.3,1.7,1218,148,28.4,42.0
2023-09-02T14:36:32.310000+00:00,9153,998.9,0,39.3,1.5,1218,152,28.3,42.0
2023-09-02T14:37:32.310000+00:00,9153,999.0,0,39.3,1.5,1218,152,28.4,42.0
2023-09-02T14:38:32.278000+00:00,9153,999.0,0,39.3,1.3,1218,144,28.4,41.0
2023-09-02T14:39:32.277000+00:00,9153,999.0,0,38.9,1.2,1218,203,28.4,41.0
2023-09-02T14:40:32.276000+00:00,9153,999.0,0,38.7,0.8,1218,114,28.2,41.0
2023-09-02T14:41:32.276000+00:00,9153,999.0,0,38.3,0.6,1218,199,28.2,40.0
2023-09-02T14:42:32.275000+00:00,9153,999.0,0,38.2,0.4,1218,110,28.3,40.0
2023-09-02T14:43:32.290000+00:00,9153,999.0,0,38.2,0.8,1218,159,28.3,40.0
2023-09-02T14:44:32.289000+00:00,9153,999.0,0,38.0,1.2,1218,154,28.2,40.0
2023-09-02T14:45:32.289000+00:00,9153,999.0,0,38.0,1.5,1218,153,28.1,40.0
2023-09-02T14:46:32.272000+00:00,9153,999.0,0,38.1,0.4,1218,161,28.1,40.0
2023-09-02T14:47:32.287000+00:00,9153,999.0,0,38.2,1.5,1218,158,28.0,40.0
2023-09-02T14:48:32.287000+00:00,9153,999.0,0,38.5,1.2,1218,207,28.0,41.0
2023-09-02T14:49:32.301000+00:00,9153,999.0,0,38.6,0.6,1218,164,28.0,40.0
2023-09-02T14:50:32.316000+00:00,9153,999.0,0,38.5,0.4,1218,167,28.0,41.0
2023-09-02T14:51:32.347000+00:00,9153,999.0,0,38.3,0.8,1218,146,28.0,40.0
2023-09-02T14:52:32.424000+00:00,9153,999.0,0,38.8,1.0,1218,152,28.0,41.0
2023-09-02T14:53:32.377000+00:00,9153,999.0,0,38.8,1.0,1218,140,28.0,41.0
2023-09-02T14:54:32.376000+00:00,9153,999.0,0,38.8,1.2,1218,157,28.0,42.0
2023-09-02T14:55:32.391000+00:00,9153,999.0,0,39.2,1.5,1218,150,28.0,41.0
2023-09-02T14:56:32.391000+00:00,9153,999.0,0,39.0,1.7,1218,166,28.0,41.0
2023-09-02T14:57:32.390000+00:00,9153,999.0,0,39.1,1.6,1218,163,28.0,41.0
2023-09-02T14:58:32.389000+00:00,9153,998.9,0,39.2,1.7,1218,178,27.9,41.0
2023-09-02T14:59:32.389000+00:00,9153,999.0,0,38.7,1.1,1218,153,27.9,40.0
2023-09-02T15:00:32.388000+00:00,9153,999.0,0,38.7,1.3,1218,145,27.9,40.0
2023-09-02T15:01:32.403000+00:00,9153,999.0,0,39.0,1.5,1218,176,27.9,41.0
2023-09-02T15:02:32.418000+00:00,9153,999.0,0,39.0,1.8,1218,139,27.9,41.0
2023-09-02T15:03:32.417000+00:00,9153,999.0,0,39.2,1.6,1218,143,28.0,41.0
2023-09-16T12:45:18.528000+00:00,9161,1009.2,0,34.8,1.7,1219,193,29.6,77.0
2023-09-16T12:46:18.527000+00:00,9161,1009.2,0,34.8,2.2,1219,193,29.6,77.0
2023-09-16T12:47:18.526000+00:00,9161,1009.2,0,34.8,2.4,1219,177,29.6,77.0
2023-09-16T12:48:18.540000+00:00,9161,1009.2,0,34.5,2.0,1219,176,29.6,77.0
2023-09-16T12:49:18.539000+00:00,9161,1009.2,0,34.5,1.7,1219,167,29.7,78.0
2023-09-16T12:50:18.570000+00:00,9161,1009.2,0,34.8,1.7,1219,188,29.7,78.0
2023-09-16T12:51:18.584000+00:00,9161,1009.2,0,34.6,1.8,1219,181,29.7,78.0
2023-09-16T12:52:18.583000+00:00,9161,1009.2,0,34.6,1.6,1219,169,29.6,78.0
2023-09-16T12:53:18.582000+00:00,9161,1009.4,0,34.7,2.0,1219,195,29.6,77.0
2023-09-16T12:54:18.581000+00:00,9161,1009.4,0,34.7,1.7,1219,191,29.6,77.0
2023-09-16T12:55:18.580000+00:00,9161,1009.5,0,34.6,1.7,1219,161,29.6,77.0
2023-09-16T12:56:18.579000+00:00,9161,1009.4,0,34.6,1.6,1219,173,29.6,77.0
2023-09-16T12:57:18.578000+00:00,9161,1009.4,0,34.8,1.7,1219,192,29.6,76.0
2023-09-16T12:58:18.577000+00:00,9161,1009.5,0,34.8,2.5,1219,193,29.6,76.0
2023-09-16T12:59:18.576000+00:00,9161,1009.5,0,34.5,2.7,1219,187,29.5,76.0
2023-09-16T13:00:18.606000+00:00,9161,1009.5,0,34.4,2.0,1219,189,29.6,77.0
2023-09-16T13:01:18.605000+00:00,9161,1009.5,0,34.4,2.0,1219,177,29.6,77.0
2023-09-16T13:02:18.604000+00:00,9161,1009.5,0,34.8,2.0,1219,181,29.7,76.0
2023-09-16T13:03:18.603000+00:00,9161,1009.5,0,35.3,2.5,1219,175,29.7,75.0
2023-09-16T13:04:18.602000+00:00,9161,1009.7,0,34.6,2.0,1219,161,29.8,75.0
2023-09-16T13:05:18.616000+00:00,9161,1009.5,0,34.6,2.0,1219,171,29.7,75.0
2023-09-16T13:06:18.615000+00:00,9161,1009.5,0,34.8,1.8,1219,173,29.8,74.0
2023-09-16T13:07:18.614000+00:00,9161,1009.5,0,34.5,2.0,1219,166,29.8,75.0
2023-09-16T13:08:18.613000+00:00,9161,1009.5,0,34.3,2.0,1219,165,29.8,75.0
2023-09-16T13:09:18.612000+00:00,9161,1009.5,0,34.3,2.4,1219,184,29.8,75.0
2023-09-16T13:10:18.627000+00:00,9161,1009.5,0,34.4,2.2,1219,187,29.7,75.0
2023-09-16T13:11:18.626000+00:00,9161,1009.5,0,34.4,1.8,1219,173,29.7,76.0
2023-09-16T13:12:18.625000+00:00,9161,1009.7,0,34.3,2.5,1219,166,29.7,76.0
2023-09-16T13:13:18.624000+00:00,9161,1009.7,0,34.3,1.8,1219,162,29.8,76.0
2023-09-16T13:14:18.623000+00:00,9161,1009.7,0,34.3,2.2,1219,160,29.7,76.0
2023-09-16T13:15:18.621000+00:00,9161,1009.7,0,34.3,1.5,1219,186,29.8,76.0
2023-09-16T13:16:18.620000+00:00,9161,1009.7,0,34.8,1.7,1219,191,29.7,76.0
2023-09-16T13:17:18.635000+00:00,9161,1009.7,0,34.2,2.5,1219,188,29.8,76.0
2023-09-16T13:18:18.634000+00:00,9161,1009.7,0,34.5,1.7,1219,189,29.8,76.0
2023-09-16T13:19:18.633000+00:00,9161,1009.7,0,34.6,2.0,1219,168,29.8,76.0
2023-09-16T13:20:18.632000+00:00,9161,1009.7,0,34.4,2.2,1219,168,29.7,77.0
2023-09-16T13:21:18.631000+00:00,9161,1009.7,0,34.4,2.0,1219,190,29.8,77.0
2023-09-16T13:22:18.630000+00:00,9161,1009.7,0,34.4,1.8,1219,182,29.8,77.0
2023-09-16T13:23:18.629000+00:00,9161,1009.7,0,34.3,1.3,1219,192,29.7,77.0
2023-09-16T13:24:18.628000+00:00,9161,1009.7,0,34.1,1.7,1219,188,29.7,77.0
2023-09-16T13:25:18.627000+00:00,9161,1009.7,0,34.2,1.7,1219,161,29.6,77.0
2023-09-16T13:26:18.626000+00:00,9161,1009.7,0,34.5,1.5,1219,190,29.6,77.0
2023-09-16T13:27:18.640000+00:00,9161,1009.7,0,34.5,1.2,1219,176,29.6,77.0
2023-09-16T13:28:18.623000+00:00,9161,1009.7,0,34.0,1.5,1219,182,29.5,77.0
2023-09-16T13:29:18.638000+00:00,9161,1009.7,0,34.0,1.1,1219,174,29.5,78.0
2023-09-16T13:30:18.637000+00:00,9161,1009.9,0,34.1,1.0,1219,186,29.5,78.0
2023-09-16T13:31:18.636000+00:00,9161,1009.9,0,34.1,1.6,1219,191,29.5,77.0
2023-09-16T13:32:18.635000+00:00,9161,1009.9,0,34.1,2.0,1219,195,29.5,78.0
2023-09-16T13:33:18.618000+00:00,9161,1009.7,0,33.9,2.0,1219,168,29.5,78.0
2023-09-16T13:34:18.633000+00:00,9161,1009.9,0,34.1,1.5,1219,178,29.5,78.0
2023-09-16T13:35:18.632000+00:00,9161,1009.7,0,34.1,1.5,1219,158,29.5,77.0
2023-09-16T13:36:18.631000+00:00,9161,1009.7,0,34.1,1.7,1219,170,29.5,78.0
2023-09-16T13:37:18.629000+00:00,9161,1009.9,0,34.1,1.7,1219,198,29.5,78.0
2023-09-16T13:38:18.644000+00:00,9161,1009.9,0,34.1,1.5,1219,165,29.4,78.0
2023-09-16T13:39:18.643000+00:00,9161,1009.9,0,33.9,1.7,1219,160,29.4,77.0
2023-09-16T13:40:18.642000+00:00,9161,1009.9,0,33.9,1.7,1219,202,29.4,77.0
2023-09-16T13:41:18.641000+00:00,9161,1009.9,0,34.0,1.7,1219,178,29.4,77.0
2023-09-16T13:42:18.640000+00:00,9161,1009.7,0,34.1,1.3,1219,193,29.4,77.0
2023-09-16T13:43:18.639000+00:00,9161,1009.9,0,34.1,1.7,1219,183,29.4,77.0
2023-09-16T13:44:18.669000+00:00,9161,1009.9,0,34.1,1.7,1219,196,29.4,78.0
2023-09-16T13:45:18.684000+00:00,9161,1009.9,0,33.8,2.0,1219,190,29.4,78.0
2023-09-16T13:46:18.698000+00:00,9161,1009.9,0,33.8,1.8,1219,198,29.4,78.0
2023-09-16T13:47:18.728000+00:00,9161,1010.0,0,34.0,2.0,1219,181,29.4,78.0
2023-09-16T13:48:18.727000+00:00,9161,1009.9,0,34.0,1.6,1219,198,29.4,78.0
